['10.0.0.4', '10.0.0.2']
3
iteration 14, phase 10, node 3, test accuracy = 84.42%
iteration 15, phase 10, node 3, test accuracy = 84.42%
iteration 16, phase 10, node 3, test accuracy = 84.92%
iteration 17, phase 10, node 3, test accuracy = 85.43%
iteration 18, phase 10, node 3, test accuracy = 86.43%
iteration 19, phase 10, node 3, test accuracy = 86.43%
iteration 20, phase 10, node 3, test accuracy = 86.93%
iteration 21, phase 10, node 3, test accuracy = 86.93%
iteration 22, phase 10, node 3, test accuracy = 86.93%
iteration 23, phase 10, node 3, test accuracy = 87.44%
iteration 24, phase 10, node 3, test accuracy = 86.93%
iteration 25, phase 10, node 3, test accuracy = 86.93%
iteration 26, phase 10, node 3, test accuracy = 86.93%
iteration 27, phase 10, node 3, test accuracy = 87.44%
iteration 28, phase 10, node 3, test accuracy = 87.44%
iteration 29, phase 10, node 3, test accuracy = 87.94%
iteration 30, phase 10, node 3, test accuracy = 87.94%
iteration 31, phase 10, node 3, test accuracy = 88.44%
iteration 32, phase 10, node 3, test accuracy = 88.44%
iteration 33, phase 10, node 3, test accuracy = 87.94%
iteration 34, phase 10, node 3, test accuracy = 87.94%
iteration 35, phase 10, node 3, test accuracy = 87.94%
iteration 36, phase 10, node 3, test accuracy = 87.44%
iteration 37, phase 10, node 3, test accuracy = 87.44%
iteration 38, phase 10, node 3, test accuracy = 87.44%
iteration 39, phase 10, node 3, test accuracy = 87.44%
iteration 40, phase 10, node 3, test accuracy = 87.44%
iteration 41, phase 10, node 3, test accuracy = 87.44%
iteration 42, phase 10, node 3, test accuracy = 87.44%
iteration 43, phase 10, node 3, test accuracy = 87.44%
iteration 44, phase 10, node 3, test accuracy = 87.44%
iteration 45, phase 10, node 3, test accuracy = 87.44%
iteration 46, phase 10, node 3, test accuracy = 87.44%
iteration 47, phase 10, node 3, test accuracy = 87.94%
iteration 48, phase 10, node 3, test accuracy = 88.44%
iteration 49, phase 10, node 3, test accuracy = 88.44%
